"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061572","actin filament bundle organization","7/295","180/28928",0.0388888888888889,3.81348399246704,3.84331660390614,0.00257832850718443,0.0236429023158801,0.0154465966219888,"Myh9/Coro2b/Gas7/Nox4/Eps8/Rflnb/Srf",7
"GO:0010594","regulation of endothelial cell migration","7/295","181/28928",0.0386740331491713,3.79241502013297,3.82518344446954,0.00265921330760238,0.0242684871619998,0.0158553094205164,"Ptn/Fgf1/Apoe/Mef2c/Prcp/Agt/Atp2b4",7
"GO:0034767","positive regulation of monoatomic ion transmembrane transport","7/295","181/28928",0.0386740331491713,3.79241502013297,3.82518344446954,0.00265921330760238,0.0242684871619998,0.0158553094205164,"Dbi/Stim2/Atp1b2/Ehd3/Scn1b/Adrb1/Rgs7",7
"GO:0005977","glycogen metabolic process","5/295","93/28928",0.0537634408602151,5.27209768543831,4.18843664127746,0.00266748940430082,0.0242701595852422,0.0158564020633258,"Ppp1r1a/Irs2/Pygb/Wipi1/Adrb1",5
"GO:0099565","chemical synaptic transmission, postsynaptic","6/295","135/28928",0.0444444444444444,4.35826741996233,3.96979409115733,0.00267878969840365,0.0242701595852422,0.0158564020633258,"Mef2c/Grid2/Neto1/Abat/Bdnf/Adrb1",6
"GO:0034612","response to tumor necrosis factor","8/295","231/28928",0.0346320346320346,3.39605253503559,3.71119142678523,0.00267880014882127,0.0242701595852422,0.0158564020633258,"Fos/Tnfrsf1a/Gpd1/Zfp36/Hes1/Smpd1/Tnfrsf21/Rora",8
"GO:0045862","positive regulation of proteolysis","10/295","339/28928",0.0294985250737463,2.89265536723164,3.55796102679405,0.0026847241492676,0.0242701595852422,0.0158564020633258,"Myh9/Cdkn2a/Apoe/Spon1/Mmp14/Dap/Trib2/Rcn3/Clec3b/Sh3d19",10
"GO:0006869","lipid transport","12/295","456/28928",0.0263157894736842,2.58055307760928,3.45312100884063,0.00270280198231073,0.0243760941134048,0.0159256121756464,"Dbi/Plin2/Selenom/Apoe/Gm2a/Atp8a1/Itgav/Agt/Lipa/Irs2/Abca1/Abca3",12
"GO:0003179","heart valve morphogenesis","4/295","57/28928",0.0701754385964912,6.88147487362474,4.51151119757772,0.00273771724907021,0.0246330286753195,0.0160934750075069,"Mef2c/Tgfb2/Jag1/Naglu",4
"GO:0007565","female pregnancy","8/295","232/28928",0.0344827586206897,3.38141437755698,3.69655830885234,0.00275055481370655,0.0246905775197593,0.0161310733435422,"Fos/Ptn/Junb/Fosb/A2m/Klf9/Slc38a1/Slc38a3",8
"GO:0072009","nephron epithelium development","6/295","136/28928",0.0441176470588235,4.32622133599202,3.94651685103411,0.0027789542796125,0.024887223723726,0.0162595480354111,"Fgf1/Hes1/Mef2c/Agt/Lamb2/Jag1",6
"GO:0001573","ganglioside metabolic process","3/295","28/28928",0.107142857142857,10.5065375302663,5.10836288091111,0.00284733574564479,0.0252051683904307,0.016467270545494,"Hexa/Gm2a/Naglu",3
"GO:0002070","epithelial cell maturation","3/295","28/28928",0.107142857142857,10.5065375302663,5.10836288091111,0.00284733574564479,0.0252051683904307,0.016467270545494,"Hoxa5/Six3/Kcnma1",3
"GO:0031639","plasminogen activation","3/295","28/28928",0.107142857142857,10.5065375302663,5.10836288091111,0.00284733574564479,0.0252051683904307,0.016467270545494,"Serpine2/Ctsz/Clec3b",3
"GO:0035335","peptidyl-tyrosine dephosphorylation","3/295","28/28928",0.107142857142857,10.5065375302663,5.10836288091111,0.00284733574564479,0.0252051683904307,0.016467270545494,"Dusp1/Ubash3b/Ptprj",3
"GO:0046337","phosphatidylethanolamine metabolic process","3/295","28/28928",0.107142857142857,10.5065375302663,5.10836288091111,0.00284733574564479,0.0252051683904307,0.016467270545494,"Abhd4/Chka/Lpin1",3
"GO:0030316","osteoclast differentiation","6/295","137/28928",0.0437956204379562,4.29464307806508,3.9234629927998,0.00288189815925108,0.0254523401944917,0.0166287550833333,"Fos/Junb/Cd81/Ubash3b/Car2/Inpp4b",6
"GO:0051216","cartilage development","8/295","234/28928",0.0341880341880342,3.35251339997103,3.66753077452563,0.00289856235616865,0.0255406655429757,0.0166864606057476,"Hoxa5/Thra/Mef2c/Tgfb2/Creb3l2/Hoxc4/Rflnb/Srf",8
"GO:0001662","behavioral fear response","4/295","58/28928",0.0689655172413793,6.76282875511397,4.45918610940052,0.00291725301037112,0.025542166933418,0.0166874415078478,"Dbi/Apoe/Mef2c/Bdnf",4
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","10/295","343/28928",0.0291545189504373,2.85892177694322,3.51534825735027,0.0029189722911934,0.025542166933418,0.0166874415078478,"Serpine2/Rcn3/Agt/Tgfb2/Irs2/Ptprj/Nox4/Phlpp1/Inpp4b/Tmem100",10
"GO:0044042","glucan metabolic process","5/295","95/28928",0.0526315789473684,5.16110615521855,4.12339520120196,0.00292538775991926,0.025542166933418,0.0166874415078478,"Ppp1r1a/Irs2/Pygb/Wipi1/Adrb1",5
"GO:2000628","regulation of miRNA metabolic process","5/295","95/28928",0.0526315789473684,5.16110615521855,4.12339520120196,0.00292538775991926,0.025542166933418,0.0166874415078478,"Fos/Egr1/Agt/Tgfb2/Srf",5
"GO:0045637","regulation of myeloid cell differentiation","8/295","236/28928",0.0338983050847458,3.3241022694628,3.63881607267644,0.00305270828818783,0.0265437400360316,0.0173417983840386,"Fos/Zfp36/Hoxa5/Mef2c/Ubash3b/Car2/Jag1/Inpp4b",8
"GO:0014855","striated muscle cell proliferation","5/295","96/28928",0.0520833333333333,5.10734463276836,4.09155746872425,0.00306087479674562,0.0265437400360316,0.0173417983840386,"Fos/Fgf1/Vgll4/Mef2c/Tgfb2",5
"GO:1903035","negative regulation of response to wounding","5/295","96/28928",0.0520833333333333,5.10734463276836,4.09155746872425,0.00306087479674562,0.0265437400360316,0.0173417983840386,"Serpine2/Ajap1/Cask/Apoe/Ubash3b",5
"GO:0046822","regulation of nucleocytoplasmic transport","6/295","139/28928",0.0431654676258993,4.2328496524814,3.87800975434,0.0030963144229219,0.0266820910596811,0.0174321871369084,"Tnfrsf1a/Bag3/Zic1/Ier3/Cdkn2a/Inpp4b",6
"GO:0002209","behavioral defense response","4/295","59/28928",0.0677966101694915,6.6482045389256,4.40808367919308,0.0031046732618361,0.0266820910596811,0.0174321871369084,"Dbi/Apoe/Mef2c/Bdnf",4
"GO:0051955","regulation of amino acid transport","4/295","59/28928",0.0677966101694915,6.6482045389256,4.40808367919308,0.0031046732618361,0.0266820910596811,0.0174321871369084,"Slc38a1/Agt/Slc38a3/Abat",4
"GO:1902305","regulation of sodium ion transmembrane transport","4/295","59/28928",0.0677966101694915,6.6482045389256,4.40808367919308,0.0031046732618361,0.0266820910596811,0.0174321871369084,"Atp1b2/Scn1b/Neto1/Atp2b4",4
"GO:0007263","nitric oxide mediated signal transduction","3/295","29/28928",0.103448275862069,10.144243132671,5.00074414825075,0.00315212483350475,0.0268490988596083,0.0175412981962756,"Apoe/Mt1/Atp2b4",3
"GO:0015740","C4-dicarboxylate transport","3/295","29/28928",0.103448275862069,10.144243132671,5.00074414825075,0.00315212483350475,0.0268490988596083,0.0175412981962756,"Slc1a3/Slc1a2/Abat",3
"GO:0035235","ionotropic glutamate receptor signaling pathway","3/295","29/28928",0.103448275862069,10.144243132671,5.00074414825075,0.00315212483350475,0.0268490988596083,0.0175412981962756,"Gria3/Gria4/Mef2c",3
"GO:0045475","locomotor rhythm","3/295","29/28928",0.103448275862069,10.144243132671,5.00074414825075,0.00315212483350475,0.0268490988596083,0.0175412981962756,"Egr1/Naglu/Kcnma1",3
"GO:0048708","astrocyte differentiation","5/295","97/28928",0.0515463917525773,5.05469159531714,4.06015973621732,0.00320083055864417,0.0272035111558384,0.0177728460707539,"Serpine2/Hes1/Agt/Lamb2/Naglu",5
"GO:0043603","amide metabolic process","12/295","466/28928",0.0257510729613734,2.5251764021241,3.36906668728247,0.00321785121136105,0.0272876630379357,0.0178278249460362,"Tnfrsf1a/Hexa/Gstm5/Pcsk1n/Apoe/Gm2a/Spon1/Abhd4/Gsta4/Smpd1/Slc1a2/Naglu",12
"GO:0002573","myeloid leukocyte differentiation","9/295","292/28928",0.0308219178082192,3.02242860459717,3.52563807092646,0.00324165720484086,0.0274288566581788,0.0179200708500439,"Fos/Junb/Cd81/Myh9/Mef2c/Ubash3b/Car2/Naglu/Inpp4b",9
"GO:0042886","amide transport","11/295","407/28928",0.027027027027027,2.6502977553825,3.40334846600747,0.00328148260263111,0.0277046758059142,0.0181002715317862,"Myh9/Cask/Epha5/Klf7/Agt/Irs2/Abca1/Car2/Slc38a3/Abat/Rapgef4",11
"GO:0006497","protein lipidation","4/295","60/28928",0.0666666666666667,6.5374011299435,4.35815368472643,0.00330014347756158,0.0277400218190648,0.0181233641115397,"Dbi/Svip/Abca1/Wipi1",4
"GO:1902930","regulation of alcohol biosynthetic process","4/295","60/28928",0.0666666666666667,6.5374011299435,4.35815368472643,0.00330014347756158,0.0277400218190648,0.0181233641115397,"Myh9/Fgf1/Apoe/Plcd1",4
"GO:0009743","response to carbohydrate","9/295","293/28928",0.0307167235494881,3.01211314860878,3.5137179290043,0.00331530566721329,0.0278064915151609,0.0181667906997591,"Egr1/Myh9/Nptx1/Epha5/Klf7/Irs2/Nox4/Naglu/Srf",9
"GO:0007044","cell-substrate junction assembly","5/295","98/28928",0.0510204081632653,5.00311310965064,4.0291910190965,0.00334533761285427,0.0279971158735162,0.0182913311445192,"Myh9/Coro2b/Mmp14/Itgav/Ptprj",5
"GO:0046885","regulation of hormone biosynthetic process","3/295","30/28928",0.1,9.80610169491525,4.89823604244441,0.00347618313317152,0.0290287798462886,0.0189653472625044,"Egr1/Atp1a1/Ppargc1a",3
"GO:0031103","axon regeneration","4/295","61/28928",0.0655737704918033,6.43023061961656,4.30934877414588,0.00350382748224304,0.0291326914087583,0.0190332357124242,"Ptn/Cspg5/Lamb2/Nefl",4
"GO:0038066","p38MAPK cascade","4/295","61/28928",0.0655737704918033,6.43023061961656,4.30934877414588,0.00350382748224304,0.0291326914087583,0.0190332357124242,"Dusp1/Zfp36/Per1/Phlpp1",4
"GO:0050810","regulation of steroid biosynthetic process","5/295","100/28928",0.05,4.90305084745763,3.96849860151506,0.00364833549195005,0.0302685496550748,0.0197753249837074,"Egr1/Fgf1/Apoe/Atp1a1/Ppargc1a",5
"GO:0071333","cellular response to glucose stimulus","7/295","192/28928",0.0364583333333333,3.57514124293785,3.63385664518091,0.00368339598125395,0.0304934272054998,0.0199222440363832,"Myh9/Nptx1/Epha5/Klf7/Irs2/Nox4/Srf",7
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","4/295","62/28928",0.0645161290322581,6.32651722252597,4.2616242577227,0.00371588738191633,0.0306300996449146,0.020011536121288,"Nr4a1/Egr3/Cadm4/Atp2b4",4
"GO:0061005","cell differentiation involved in kidney development","4/295","62/28928",0.0645161290322581,6.32651722252597,4.2616242577227,0.00371588738191633,0.0306300996449146,0.020011536121288,"Hes1/Mef2c/Lamb2/Jag1",4
"GO:0051056","regulation of small GTPase mediated signal transduction","8/295","244/28928",0.0327868852459016,3.21511530980828,3.52696113590607,0.00373411100460755,0.0307142649799586,0.0200665237857722,"Apoe/Sipa1l2/Itgav/Tgfb2/Abca1/Chn1/Eps8/Cadm4",8
"GO:1903169","regulation of calcium ion transmembrane transport","7/295","193/28928",0.0362694300518135,3.55661719504698,3.61716265568812,0.00378953181624537,0.0309547578969641,0.0202236448121926,"Dbi/Stim2/Tgfb2/Ubash3b/Ehd3/Hrc/Adrb1",7
"GO:0050772","positive regulation of axonogenesis","5/295","101/28928",0.0495049504950495,4.85450578956201,3.93875478983791,0.00380699099714166,0.0309547578969641,0.0202236448121926,"Metrn/Apoe/Nefl/Bdnf/Srf",5
"GO:0120162","positive regulation of cold-induced thermogenesis","5/295","101/28928",0.0495049504950495,4.85450578956201,3.93875478983791,0.00380699099714166,0.0309547578969641,0.0202236448121926,"Thra/Lpin1/Ppargc1a/Mfap2/Adrb1",5
"GO:0002026","regulation of the force of heart contraction","3/295","31/28928",0.0967741935483871,9.48977583378896,4.80042811084222,0.00381988011616593,0.0309547578969641,0.0202236448121926,"Atp1a1/Atp2b4/Adrb1",3
"GO:0003085","negative regulation of systemic arterial blood pressure","3/295","31/28928",0.0967741935483871,9.48977583378896,4.80042811084222,0.00381988011616593,0.0309547578969641,0.0202236448121926,"Ier3/Prcp/Adrb1",3
"GO:0030149","sphingolipid catabolic process","3/295","31/28928",0.0967741935483871,9.48977583378896,4.80042811084222,0.00381988011616593,0.0309547578969641,0.0202236448121926,"Hexa/Gm2a/Smpd1",3
"GO:0035767","endothelial cell chemotaxis","3/295","31/28928",0.0967741935483871,9.48977583378896,4.80042811084222,0.00381988011616593,0.0309547578969641,0.0202236448121926,"Nr4a1/Egr3/Fgf1",3
"GO:0015711","organic anion transport","12/295","477/28928",0.0251572327044025,2.46694382262019,3.2790888426633,0.00387336030520532,0.0313219199363966,0.0204635224652087,"Plin2/Slc1a3/Apoe/Slc38a1/Agt/Slc25a25/Irs2/Ttyh1/Slc1a2/Slc38a3/Abat/Bdnf",12
"GO:0120254","olefinic compound metabolic process","7/295","194/28928",0.0360824742268041,3.538284116722,3.60057890390621,0.00389797518859109,0.0314546082060414,0.0205502115759738,"Egr1/Gpx4/Mgst3/Cyp2j6/Ppargc1a/Dhrs3/Kcnma1",7
"GO:0032892","positive regulation of organic acid transport","4/295","63/28928",0.0634920634920635,6.22609631423191,4.21493791780739,0.00393648349772451,0.0315093796833822,0.0205859953771998,"Slc38a1/Agt/Slc38a3/Abat",4
"GO:2000300","regulation of synaptic vesicle exocytosis","4/295","63/28928",0.0634920634920635,6.22609631423191,4.21493791780739,0.00393648349772451,0.0315093796833822,0.0205859953771998,"Rap1a/Cask/Rap1b/Cspg5",4
"GO:0003007","heart morphogenesis","9/295","301/28928",0.0299003322259136,2.93205698519061,3.42014516384669,0.00395304890167824,0.0315093796833822,0.0205859953771998,"Hes1/Mef2c/Tfap2a/Tgfb2/Jag1/Naglu/Dhrs3/Srf/Tmem100",9
"GO:0015914","phospholipid transport","5/295","102/28928",0.0490196078431373,4.80691259554669,3.90939973932115,0.00397052710333254,0.0315093796833822,0.0205859953771998,"Dbi/Apoe/Atp8a1/Abca1/Abca3",5
"GO:0021766","hippocampus development","5/295","102/28928",0.0490196078431373,4.80691259554669,3.90939973932115,0.00397052710333254,0.0315093796833822,0.0205859953771998,"Zic1/Epha5/Nefl/Atp2b4/Srf",5
"GO:0030516","regulation of axon extension","5/295","102/28928",0.0490196078431373,4.80691259554669,3.90939973932115,0.00397052710333254,0.0315093796833822,0.0205859953771998,"Mt3/Apoe/Sema6d/Bdnf/Srf",5
"GO:0042490","mechanoreceptor differentiation","5/295","102/28928",0.0490196078431373,4.80691259554669,3.90939973932115,0.00397052710333254,0.0315093796833822,0.0205859953771998,"Hes1/Jag1/Naglu/Bdnf/Kcnma1",5
"GO:2001257","regulation of cation channel activity","5/295","102/28928",0.0490196078431373,4.80691259554669,3.90939973932115,0.00397052710333254,0.0315093796833822,0.0205859953771998,"Stim2/Ehd3/Scn1b/Neto1/Hrc",5
"GO:0071331","cellular response to hexose stimulus","7/295","195/28928",0.0358974358974359,3.52013906996958,3.58410402155474,0.00400875790595363,0.0317470434990088,0.020741268069299,"Myh9/Nptx1/Epha5/Klf7/Irs2/Nox4/Srf",7
"GO:0045664","regulation of neuron differentiation","8/295","247/28928",0.0323886639676113,3.17606532628834,3.48620193764672,0.0040179372882784,0.0317541311875693,0.0207458986626463,"Brinp2/Hes1/Mef2c/Gprc5b/Tfap2a/Six3/Jag1/Bdnf",8
"GO:0021782","glial cell development","6/295","147/28928",0.0408163265306122,4.00249048772051,3.70438952066201,0.00407474250530628,0.0321368066313559,0.0209959116745151,"Cntn1/Agt/Cspg5/Lamb2/Naglu/Wasf3",6
"GO:0006006","glucose metabolic process","8/295","248/28928",0.032258064516129,3.16325861126299,3.47275373637569,0.00411615386882643,0.0323773178940772,0.021153044686726,"Igfbp4/Atf3/Gpd1/Cyp2j6/Lipa/Irs2/Ppargc1a/Rora",8
"GO:0051346","negative regulation of hydrolase activity","9/295","303/28928",0.0297029702970297,2.9127034737372,3.39723423796014,0.00412657054742395,0.0323773178940772,0.021153044686726,"Nr4a1/Cst3/Pcsk1n/Serpine2/Timp4/A2m/Mical1/Cryab/Timp3",9
"GO:0006935","chemotaxis","12/295","481/28928",0.0249480249480249,2.44642869727616,3.24698745437575,0.00413681594970792,0.0323773178940772,0.021153044686726,"Ptn/Nr4a1/Dusp1/Egr3/Fgf1/Pla2g7/Sema6d/Itgav/Hoxb9/Cdh13/Tgfb2/Ptprj",12
"GO:1900182","positive regulation of protein localization to nucleus","5/295","103/28928",0.0485436893203883,4.760243541221,3.88042422783942,0.00413902576783142,0.0323773178940772,0.021153044686726,"Tnfrsf1a/Bag3/Zic1/Cdkn2a/Tgfb2",5
"GO:0046850","regulation of bone remodeling","4/295","64/28928",0.0625,6.12881355932203,4.16924983513222,0.00416577430263557,0.0323951826837489,0.0211647162740848,"Itgav/Ubash3b/Car2/Inpp4b",4
"GO:0060324","face development","4/295","64/28928",0.0625,6.12881355932203,4.16924983513222,0.00416577430263557,0.0323951826837489,0.0211647162740848,"Tfap2a/Tgfb2/Csrnp1/Srf",4
"GO:0071276","cellular response to cadmium ion","3/295","32/28928",0.09375,9.19322033898305,4.70695491428595,0.00418356781332004,0.0323951826837489,0.0211647162740848,"Fos/Mt3/Mt1",3
"GO:1903055","positive regulation of extracellular matrix organization","3/295","32/28928",0.09375,9.19322033898305,4.70695491428595,0.00418356781332004,0.0323951826837489,0.0211647162740848,"Cyp2j6/Agt/Tgfb2",3
"GO:2000737","negative regulation of stem cell differentiation","3/295","32/28928",0.09375,9.19322033898305,4.70695491428595,0.00418356781332004,0.0323951826837489,0.0211647162740848,"Zfp36/Hes1/Jag1",3
"GO:0050864","regulation of B cell activation","6/295","148/28928",0.0405405405405405,3.97544663307375,3.68355286705041,0.0042114304585594,0.0325113608142867,0.0212406188301558,"Cd81/Cdkn2a/Mmp14/Mef2c/Irs2/Tnfrsf21",6
"GO:0007416","synapse assembly","9/295","304/28928",0.0296052631578947,2.90312221231044,3.38584901321477,0.00421553517471966,0.0325113608142867,0.0212406188301558,"Pdlim5/Nptx1/Mdga2/Mef2c/Adgrl3/Grid2/Adgrb3/Bdnf/Gabra2",9
"GO:0071326","cellular response to monosaccharide stimulus","7/295","197/28928",0.0355329949238579,3.48440161748258,3.55147551197846,0.00423746908900835,0.0326148976268454,0.0213082624450452,"Myh9/Nptx1/Epha5/Klf7/Irs2/Nox4/Srf",7
"GO:0042330","taxis","12/295","483/28928",0.0248447204968944,2.43629855774292,3.23105685310438,0.00427384016596088,0.0328289165453468,0.0214480872372554,"Ptn/Nr4a1/Dusp1/Egr3/Fgf1/Pla2g7/Sema6d/Itgav/Hoxb9/Cdh13/Tgfb2/Ptprj",12
"GO:0032370","positive regulation of lipid transport","5/295","104/28928",0.0480769230769231,4.71447196870926,3.85181934093014,0.00431256874918774,0.0330601520312733,0.0215991601143529,"Dbi/Apoe/Atp8a1/Abca1/Abca3",5
"GO:1903531","negative regulation of secretion by cell","7/295","198/28928",0.0353535353535354,3.46680362951549,3.5353192665251,0.00435546163894372,0.0330792623670544,0.0216116454532584,"Tnfrsf1a/Rap1a/Apoe/Klf7/Rap1b/Abr/Abat",7
"GO:0021575","hindbrain morphogenesis","4/295","65/28928",0.0615384615384615,6.03452411994785,4.1245222298251,0.00440391636103853,0.0330792623670544,0.0216116454532584,"Serpine2/Hes1/Grid2/Rora",4
"GO:0031641","regulation of myelination","4/295","65/28928",0.0615384615384615,6.03452411994785,4.1245222298251,0.00440391636103853,0.0330792623670544,0.0216116454532584,"Ptn/Tnfrsf21/Lpin1/Wasf3",4
"GO:0003330","regulation of extracellular matrix constituent secretion","2/295","10/28928",0.2,19.6122033898305,5.97506923854334,0.00441862309729503,0.0330792623670544,0.0216116454532584,"Tnfrsf1a/Agt",2
"GO:0017085","response to insecticide","2/295","10/28928",0.2,19.6122033898305,5.97506923854334,0.00441862309729503,0.0330792623670544,0.0216116454532584,"Nr4a2/Scn1b",2
"GO:0042439","ethanolamine-containing compound metabolic process","2/295","10/28928",0.2,19.6122033898305,5.97506923854334,0.00441862309729503,0.0330792623670544,0.0216116454532584,"Abhd4/Chka",2
"GO:0060312","regulation of blood vessel remodeling","2/295","10/28928",0.2,19.6122033898305,5.97506923854334,0.00441862309729503,0.0330792623670544,0.0216116454532584,"Cst3/Abr",2
"GO:0062042","regulation of cardiac epithelial to mesenchymal transition","2/295","10/28928",0.2,19.6122033898305,5.97506923854334,0.00441862309729503,0.0330792623670544,0.0216116454532584,"Tgfb2/Jag1",2
"GO:0071314","cellular response to cocaine","2/295","10/28928",0.2,19.6122033898305,5.97506923854334,0.00441862309729503,0.0330792623670544,0.0216116454532584,"Slc1a3/Slc1a2",2
"GO:0071830","triglyceride-rich lipoprotein particle clearance","2/295","10/28928",0.2,19.6122033898305,5.97506923854334,0.00441862309729503,0.0330792623670544,0.0216116454532584,"Apoe/Lipa",2
"GO:0150172","regulation of phosphatidylcholine metabolic process","2/295","10/28928",0.2,19.6122033898305,5.97506923854334,0.00441862309729503,0.0330792623670544,0.0216116454532584,"Rab38/Abca3",2
"GO:2000109","regulation of macrophage apoptotic process","2/295","10/28928",0.2,19.6122033898305,5.97506923854334,0.00441862309729503,0.0330792623670544,0.0216116454532584,"Cdkn2a/Mef2c",2
"GO:0030168","platelet activation","5/295","105/28928",0.0476190476190476,4.66957223567393,3.82357645865865,0.00449123758235532,0.0334270168022678,0.0218388435532413,"Serpine2/Apoe/Ubash3b/Ptprj/Srf",5
"GO:0060021","roof of mouth development","5/295","105/28928",0.0476190476190476,4.66957223567393,3.82357645865865,0.00449123758235532,0.0334270168022678,0.0218388435532413,"Mef2c/Tfap2a/Tgfb2/Csrnp1/Dhrs3",5
"GO:0150115","cell-substrate junction organization","5/295","105/28928",0.0476190476190476,4.66957223567393,3.82357645865865,0.00449123758235532,0.0334270168022678,0.0218388435532413,"Myh9/Coro2b/Mmp14/Itgav/Ptprj",5
"GO:0060348","bone development","8/295","252/28928",0.0317460317460317,3.11304815711595,3.41963425302521,0.00452766020789863,0.0335393463106462,0.0219122316923743,"Mmp16/Mmp14/Mef2c/Tfap2a/Lipa/Dhrs3/Rflnb/Timp3",8
"GO:0010875","positive regulation of cholesterol efflux","3/295","33/28928",0.0909090909090909,8.91463790446841,4.61748985913637,0.00456758120901573,0.0335393463106462,0.0219122316923743,"Apoe/Abca1/Abca3",3
"GO:0060317","cardiac epithelial to mesenchymal transition","3/295","33/28928",0.0909090909090909,8.91463790446841,4.61748985913637,0.00456758120901573,0.0335393463106462,0.0219122316923743,"Tgfb2/Jag1/Tmem100",3
"GO:0072574","hepatocyte proliferation","3/295","33/28928",0.0909090909090909,8.91463790446841,4.61748985913637,0.00456758120901573,0.0335393463106462,0.0219122316923743,"Ptn/Fgf1/Cdkn2a",3
"GO:0072575","epithelial cell proliferation involved in liver morphogenesis","3/295","33/28928",0.0909090909090909,8.91463790446841,4.61748985913637,0.00456758120901573,0.0335393463106462,0.0219122316923743,"Ptn/Fgf1/Cdkn2a",3
"GO:0099505","regulation of presynaptic membrane potential","3/295","33/28928",0.0909090909090909,8.91463790446841,4.61748985913637,0.00456758120901573,0.0335393463106462,0.0219122316923743,"Gria3/Kcnmb4/Gabra2",3
"GO:1990000","amyloid fibril formation","3/295","33/28928",0.0909090909090909,8.91463790446841,4.61748985913637,0.00456758120901573,0.0335393463106462,0.0219122316923743,"Cdkn2a/Apoe/Cryab",3
"GO:0008202","steroid metabolic process","10/295","366/28928",0.0273224043715847,2.67926275817357,3.28166443916574,0.00460137501130133,0.0337228879891357,0.0220321448161132,"Egr1/Fgf1/Apoe/Atp1a1/Smpd1/Lipa/Abca1/Ppargc1a/Rora/Kcnma1",10
"GO:1901617","organic hydroxy compound biosynthetic process","8/295","253/28928",0.0316205533596838,3.10074361894553,3.40651950131802,0.00463531036360132,0.0338926413522864,0.0221430496318919,"Rab38/Myh9/Fgf1/Apoe/Nr4a2/Lipa/Tgfb2/Plcd1",8
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","4/295","66/28928",0.0606060606060606,5.94309193631228,4.08071931568319,0.00465106427114601,0.0338926413522864,0.0221430496318919,"Agt/Tfap2a/Cdh13/Ptprj",4
"GO:1902692","regulation of neuroblast proliferation","4/295","66/28928",0.0606060606060606,5.94309193631228,4.08071931568319,0.00465106427114601,0.0338926413522864,0.0221430496318919,"Ptn/Ncan/Six3/Bdnf",4
"GO:0032890","regulation of organic acid transport","5/295","106/28928",0.0471698113207547,4.62551966741286,3.79568724316385,0.00467511355419192,0.0340032452622725,0.0222153103873416,"Slc38a1/Agt/Irs2/Slc38a3/Abat",5
"GO:0001659","temperature homeostasis","7/295","201/28928",0.0348258706467662,3.41506029176153,3.48746733085351,0.00472437338509302,0.0342964454262529,0.0224068665931744,"Egr1/Thra/Lpin1/Ppargc1a/Abat/Mfap2/Adrb1",7
"GO:0009749","response to glucose","8/295","254/28928",0.031496062992126,3.08853596690244,3.39346954325016,0.00474491563615853,0.0343804567739048,0.0224617536532109,"Egr1/Myh9/Nptx1/Epha5/Klf7/Irs2/Nox4/Srf",8
"GO:0051345","positive regulation of hydrolase activity","10/295","368/28928",0.0271739130434783,2.66470154753132,3.26219914977831,0.00477770771313969,0.0345131408120331,0.0225484399994032,"Rap1a/Cdkn2a/Dap/Rcn3/Mef2c/Chn2/Abr/Rgs10/Chn1/Rgs7",10
"GO:0052548","regulation of endopeptidase activity","9/295","310/28928",0.0290322580645161,2.84693275013669,3.31849806502973,0.00478123604779274,0.0345131408120331,0.0225484399994032,"Nr4a1/Pcsk1n/Serpine2/Mgmt/Cdkn2a/Dap/Mical1/Cryab/Timp3",9
"GO:1990138","neuron projection extension","7/295","202/28928",0.0346534653465347,3.39815405269341,3.47171818011712,0.00485242973936325,0.0349612090056002,0.0228411759991,"Mt3/Tsc22d4/Apoe/Sema6d/Lamb2/Bdnf/Srf",7
"GO:0045776","negative regulation of blood pressure","4/295","67/28928",0.0597014925373134,5.8543890715912,4.03780716641788,0.00490737061013348,0.03529071585111,0.0230564524173152,"Ier3/Prcp/Abat/Adrb1",4
"GO:0015813","L-glutamate transmembrane transport","3/295","34/28928",0.0882352941176471,8.65244267198405,4.53174003279109,0.00497223862846408,0.0356235339493511,0.0232738921733715,"Slc1a3/Ttyh1/Slc1a2",3
"GO:0032369","negative regulation of lipid transport","3/295","34/28928",0.0882352941176471,8.65244267198405,4.53174003279109,0.00497223862846408,0.0356235339493511,0.0232738921733715,"Apoe/Itgav/Irs2",3
"GO:0045807","positive regulation of endocytosis","7/295","203/28928",0.0344827586206897,3.38141437755698,3.45606777612443,0.00498308302184658,0.0356346216842126,0.0232811361134584,"Myh9/Rap1a/Apoe/Smpd1/Abr/Sgip1/Ptprj",7
"GO:0002237","response to molecule of bacterial origin","12/295","494/28928",0.0242914979757085,2.38204899471626,3.1448302874131,0.00509401348332733,0.0363600627217759,0.0237550878699122,"Fos/Nr4a1/Gpx4/Zfp36/Nfkbiz/Mef2c/Cnp/Itgav/Tfap2a/Abr/Abca1/Naglu",12
"GO:0071675","regulation of mononuclear cell migration","6/295","154/28928",0.038961038961039,3.82055910191503,3.56225269976653,0.0051038010670077,0.0363622109476589,0.0237564913684432,"Cd81/Dusp1/Mmp14/Pla2g7/Abr/Ptprj",6
